date,averagePrice,totalBags,type,year
2016-09-18,1.5,194985.36,conventional,2016
2016-09-11,1.34,168131.84,conventional,2016
2016-09-04,1.51,201545.77,conventional,2016
2016-08-28,1.57,200822.14,conventional,2016
2016-08-21,1.48,223234.14,conventional,2016
2016-08-14,1.52,227903.75,conventional,2016
2016-08-07,1.52,213876.87,conventional,2016
2016-07-31,1.65,201103.37,conventional,2016
2016-07-24,1.64,203162.03,conventional,2016
2016-07-17,1.47,246997.25,conventional,2016
2016-07-10,1.37,232729.01,conventional,2016
2016-07-03,1.38,229201.99,conventional,2016
2016-06-26,1.36,209423.51,conventional,2016
2016-06-19,1.37,211677.96,conventional,2016
2016-06-12,1.34,214114.58,conventional,2016
2016-06-05,1.33,215173.44,conventional,2016
2016-05-29,1.19,206607.44,conventional,2016
2016-05-22,1.19,216401.98,conventional,2016
2016-05-15,1.12,196639.52,conventional,2016
2016-05-08,0.95,207324.76,conventional,2016
2016-05-01,1.07,197919.93,conventional,2016
2016-04-24,1.13,199687.08,conventional,2016
2016-04-17,1.13,189898.78,conventional,2016
2016-04-10,1.12,189334.2,conventional,2016
2016-04-03,1.14,173047.31,conventional,2016
2016-03-27,1.19,182950.64,conventional,2016
2016-03-20,1.1,183580.59,conventional,2016
2016-03-13,1.18,187336.66,conventional,2016
2016-03-06,1.21,194487.33,conventional,2016
2016-02-28,1.12,165165.71,conventional,2016
2016-02-21,1.2,186408.27,conventional,2016
2016-02-14,1.11,175159.85,conventional,2016
2016-02-07,1.1,222601.19,conventional,2016
2016-01-31,1.11,164795.21,conventional,2016
2016-01-24,1.09,239435.14,conventional,2016
2016-01-17,1.17,216530.54,conventional,2016
2016-01-10,1.17,182859.42,conventional,2016
2016-01-03,1.11,151703.29,conventional,2016
2016-12-25,1.03,34130.87,conventional,2016
2016-12-18,1.02,27796.22,conventional,2016
2016-12-11,0.8,53564.83,conventional,2016
2016-12-04,1.01,31508.76,conventional,2016
2016-11-27,1.22,20453.45,conventional,2016
2016-11-20,1.27,24105.6,conventional,2016
2016-11-13,1.28,26055.98,conventional,2016
2016-11-06,1.37,24070.04,conventional,2016
2016-10-30,1.34,23625.96,conventional,2016
2016-10-23,1.17,32027.85,conventional,2016
2016-10-16,1.09,33622.92,conventional,2016
2016-10-09,1.03,37495.57,conventional,2016
2016-10-02,0.9,63439.79,conventional,2016
2016-09-25,0.91,40135.99,conventional,2016
2016-09-18,0.97,33508.12,conventional,2016
2016-09-11,0.89,39834.23,conventional,2016
2016-09-04,1.01,33326.42,conventional,2016
2016-08-28,0.99,33861.35,conventional,2016
2016-08-21,0.9,36295.84,conventional,2016
2016-08-14,0.93,36732.91,conventional,2016
2016-08-07,0.76,35931.48,conventional,2016
2016-07-31,0.78,36949.84,conventional,2016
2016-07-24,0.74,36901.64,conventional,2016
2016-07-17,0.7,39761.14,conventional,2016
2016-07-10,0.75,88319.7,conventional,2016
2016-07-03,0.77,93735.23,conventional,2016
2016-06-26,0.69,88075.09,conventional,2016
2016-06-19,0.7,86206.38,conventional,2016
2016-06-12,0.67,31348.62,conventional,2016
2016-06-05,0.63,59233.89,conventional,2016
2016-05-29,0.63,48277.73,conventional,2016
2016-05-22,0.65,40660.11,conventional,2016
2016-05-15,0.58,54823.56,conventional,2016
2016-05-08,0.61,57804.69,conventional,2016
2016-05-01,0.63,46416.84,conventional,2016
2016-04-24,0.65,39683.82,conventional,2016
2016-04-17,0.67,54540.2,conventional,2016
2016-04-10,0.82,33908.28,conventional,2016
2016-04-03,0.82,40019.2,conventional,2016
2016-03-27,0.81,45033.22,conventional,2016
2016-03-20,0.94,29425.5,conventional,2016
2016-03-13,0.83,43204.67,conventional,2016
2016-03-06,0.86,43026.79,conventional,2016
2016-02-28,0.89,37709.93,conventional,2016
2016-02-21,0.74,42168.27,conventional,2016
2016-02-14,0.94,28107.28,conventional,2016
2016-02-07,0.82,48078.02,conventional,2016
2016-01-31,0.94,34326.87,conventional,2016
2016-01-24,0.9,31508.68,conventional,2016
2016-01-17,0.92,41296.97,conventional,2016
2016-01-10,0.93,40666.5,conventional,2016
2016-01-03,0.77,46529.75,conventional,2016
2016-12-25,1.28,92551.11,conventional,2016
2016-12-18,1.09,77581.05,conventional,2016
2016-12-11,1.22,92390.56,conventional,2016
2016-12-04,1.26,71859.07,conventional,2016
2016-11-27,1.45,66854.05,conventional,2016
2016-11-20,1.39,105976.17,conventional,2016
2016-11-13,1.56,74205.41,conventional,2016
2016-11-06,1.62,73979.06,conventional,2016
2016-10-30,1.67,62709.0,conventional,2016
2016-10-23,1.58,87718.59,conventional,2016
2016-10-16,1.6,97339.59,conventional,2016
2016-10-09,1.49,90213.75,conventional,2016
2016-10-02,1.59,92945.55,conventional,2016
2016-09-25,1.53,97375.96,conventional,2016
2016-09-18,1.45,96394.24,conventional,2016
2016-09-11,1.27,106990.62,conventional,2016
2016-09-04,1.41,126133.31,conventional,2016
2016-08-28,1.37,148438.35,conventional,2016
2016-08-21,1.31,209377.83,conventional,2016
2016-08-14,1.29,220254.4,conventional,2016
2016-08-07,1.48,165788.27,conventional,2016
2016-07-31,1.61,148935.3,conventional,2016
2016-07-24,1.52,141193.6,conventional,2016
2016-07-17,1.56,146586.13,conventional,2016
2016-07-10,1.32,157609.68,conventional,2016
2016-07-03,1.38,148159.03,conventional,2016
2016-06-26,1.33,154262.7,conventional,2016
2016-06-19,1.32,143632.17,conventional,2016
2016-06-12,1.29,154894.6,conventional,2016
2016-06-05,1.26,156774.99,conventional,2016
2016-05-29,1.08,131514.35,conventional,2016
2016-05-22,1.05,148326.66,conventional,2016
2016-05-15,1.06,122877.2,conventional,2016
2016-05-08,0.85,138959.31,conventional,2016
2016-05-01,1.05,136089.34,conventional,2016
2016-04-24,1.07,124237.79,conventional,2016
2016-04-17,1.08,131170.1,conventional,2016
2016-04-10,0.99,117738.39,conventional,2016
2016-04-03,1.11,106393.14,conventional,2016
2016-03-27,1.08,120501.62,conventional,2016
2016-03-20,1.1,114436.03,conventional,2016
2016-03-13,1.05,111590.45,conventional,2016
2016-03-06,1.1,123833.49,conventional,2016
2016-02-28,1.08,103327.61,conventional,2016
2016-02-21,1.14,122278.36,conventional,2016
2016-02-14,0.98,125640.38,conventional,2016
2016-02-07,1.05,136074.64,conventional,2016
2016-01-31,1.03,119046.84,conventional,2016
2016-01-24,1.05,159185.11,conventional,2016
2016-01-17,1.02,141551.19,conventional,2016
2016-01-10,1.15,127359.91,conventional,2016
2016-01-03,1.01,91849.14,conventional,2016
2016-12-25,1.41,37361.44,conventional,2016
2016-12-18,1.36,31888.21,conventional,2016
2016-12-11,1.47,25052.52,conventional,2016
2016-12-04,1.66,16976.58,conventional,2016
2016-11-27,1.57,21660.75,conventional,2016
2016-11-20,1.63,24940.18,conventional,2016
2016-11-13,1.6,28872.81,conventional,2016
2016-11-06,1.64,23612.65,conventional,2016
2016-10-30,1.65,13874.57,conventional,2016
2016-10-23,1.6,58521.07,conventional,2016
2016-10-16,1.36,68051.32,conventional,2016
2016-10-09,1.37,65113.32,conventional,2016
2016-10-02,1.35,68176.45,conventional,2016
2016-09-25,1.4,67736.88,conventional,2016
2016-09-18,1.54,50144.22,conventional,2016
2016-09-11,1.38,41088.77,conventional,2016
2016-09-04,1.48,24524.27,conventional,2016
2016-08-28,1.4,47650.39,conventional,2016
2016-08-21,1.33,47493.08,conventional,2016
2016-08-14,1.41,38774.15,conventional,2016
2016-08-07,1.5,27929.62,conventional,2016
2016-07-31,1.45,41589.1,conventional,2016
2016-07-24,1.44,38986.9,conventional,2016
2016-07-17,1.3,68607.55,conventional,2016
2016-07-10,1.25,94164.01,conventional,2016
2016-07-03,1.3,93372.82,conventional,2016
2016-06-26,1.26,84649.38,conventional,2016
2016-06-19,1.23,87514.31,conventional,2016
2016-06-12,1.15,97870.08,conventional,2016
2016-06-05,1.15,92812.85,conventional,2016
2016-05-29,1.19,63995.97,conventional,2016
2016-05-22,1.12,93614.16,conventional,2016
2016-05-15,1.09,90144.23,conventional,2016
2016-05-08,1.09,101271.16,conventional,2016
2016-05-01,1.11,98638.65,conventional,2016
2016-04-24,1.15,98706.04,conventional,2016
2016-04-17,1.14,100545.57,conventional,2016
2016-04-10,1.1,94989.26,conventional,2016
2016-04-03,1.04,81593.78,conventional,2016
2016-03-27,1.13,83262.19,conventional,2016
2016-03-20,1.14,76855.04,conventional,2016
2016-03-13,1.11,84757.76,conventional,2016
2016-03-06,1.36,79205.91,conventional,2016
2016-02-28,1.22,73641.93,conventional,2016
2016-02-21,1.31,72340.5,conventional,2016
2016-02-14,1.29,75568.85,conventional,2016
2016-02-07,1.3,99215.19,conventional,2016
2016-01-31,1.21,80673.23,conventional,2016
2016-01-24,1.31,92561.98,conventional,2016
2016-01-17,1.38,80938.49,conventional,2016
2016-01-10,1.35,80759.05,conventional,2016
2016-01-03,1.39,71824.36,conventional,2016
2016-12-25,0.94,1543243.98,conventional,2016
2016-12-18,0.95,1482118.72,conventional,2016
2016-12-11,0.9,1653880.17,conventional,2016
2016-12-04,0.98,1610487.83,conventional,2016
2016-11-27,1.21,1282555.79,conventional,2016
2016-11-20,1.32,1251188.05,conventional,2016
2016-11-13,1.48,1040994.32,conventional,2016
2016-11-06,1.68,829275.46,conventional,2016
2016-10-30,1.68,734907.62,conventional,2016
2016-10-23,1.39,1289998.88,conventional,2016
2016-10-16,1.4,1533380.09,conventional,2016
2016-10-09,1.34,1481098.59,conventional,2016
2016-10-02,1.19,1507256.57,conventional,2016
2016-09-25,1.15,1675327.42,conventional,2016
2016-09-18,1.22,1535467.86,conventional,2016
2016-09-11,1.12,1671421.79,conventional,2016
2016-09-04,1.08,1892992.02,conventional,2016
2016-08-28,0.99,2001071.55,conventional,2016
2016-08-21,1.05,1778186.0,conventional,2016
2016-08-14,1.07,1580994.73,conventional,2016
2016-08-07,1.17,1741285.9,conventional,2016
2016-07-31,1.22,1710964.95,conventional,2016
2016-07-24,1.2,1634174.08,conventional,2016
2016-07-17,1.14,1688132.3,conventional,2016
2016-07-10,1.08,1912392.19,conventional,2016
2016-07-03,1.1,1882795.64,conventional,2016
2016-06-26,1.03,1778214.36,conventional,2016
2016-06-19,1.06,1754229.47,conventional,2016
2016-06-12,1.01,1709716.83,conventional,2016
2016-06-05,0.94,1938636.43,conventional,2016
2016-05-29,0.98,1739179.3,conventional,2016
2016-05-22,0.9,1754547.18,conventional,2016
2016-05-15,0.97,1499923.11,conventional,2016
2016-05-08,0.79,2140203.55,conventional,2016
2016-05-01,0.75,1924048.96,conventional,2016
2016-04-24,0.84,1744793.14,conventional,2016
2016-04-17,0.93,1769205.32,conventional,2016
2016-04-10,0.94,1944064.32,conventional,2016
2016-04-03,0.93,1673304.45,conventional,2016
2016-03-27,0.93,2207293.04,conventional,2016
2016-03-20,0.91,2092117.55,conventional,2016
2016-03-13,0.96,2094020.39,conventional,2016
2016-03-06,0.92,2234832.81,conventional,2016
2016-02-28,0.89,2391861.16,conventional,2016
2016-02-21,0.89,2256053.97,conventional,2016
2016-02-14,0.82,2555662.85,conventional,2016
2016-02-07,0.7,3056112.91,conventional,2016
2016-01-31,0.88,2024180.16,conventional,2016
2016-01-24,0.88,2285895.6,conventional,2016
2016-01-17,0.9,1759854.18,conventional,2016
2016-01-10,0.87,2131753.56,conventional,2016
2016-01-03,0.73,2301885.36,conventional,2016
2016-12-25,1.25,61550.33,conventional,2016
2016-12-18,1.24,54652.82,conventional,2016
2016-12-11,1.33,52402.49,conventional,2016
2016-12-04,1.34,59783.11,conventional,2016
2016-11-27,1.54,49866.72,conventional,2016
2016-11-20,1.57,48742.91,conventional,2016
2016-11-13,1.64,45377.66,conventional,2016
2016-11-06,1.57,52447.98,conventional,2016
2016-10-30,1.58,47315.53,conventional,2016
2016-10-23,1.52,52719.25,conventional,2016
2016-10-16,1.39,59418.46,conventional,2016
2016-10-09,1.51,63300.7,conventional,2016
2016-10-02,1.48,62415.77,conventional,2016
2016-09-25,1.47,63931.73,conventional,2016
2016-09-18,1.43,69104.56,conventional,2016
2016-09-11,1.42,69079.94,conventional,2016
2016-09-04,1.33,70716.58,conventional,2016
2016-08-28,1.4,60974.28,conventional,2016
2016-08-21,1.38,65878.96,conventional,2016
2016-08-14,1.4,65677.75,conventional,2016
2016-08-07,1.43,59438.36,conventional,2016
2016-07-31,1.48,54443.04,conventional,2016
2016-07-24,1.46,64303.5,conventional,2016
2016-07-17,1.43,63385.26,conventional,2016
2016-07-10,1.26,70310.34,conventional,2016
2016-07-03,1.2,75234.77,conventional,2016
2016-06-26,1.28,56511.83,conventional,2016
2016-06-19,1.21,59636.49,conventional,2016
2016-06-12,1.25,45826.33,conventional,2016
2016-06-05,1.25,53253.57,conventional,2016
2016-05-29,1.21,51876.53,conventional,2016
2016-05-22,1.26,49855.68,conventional,2016
2016-05-15,1.12,62552.38,conventional,2016
2016-05-08,1.05,65349.32,conventional,2016
2016-05-01,1.04,64335.15,conventional,2016
2016-04-24,1.12,60615.88,conventional,2016
2016-04-17,1.14,57169.29,conventional,2016
2016-04-10,1.1,60978.04,conventional,2016
2016-04-03,1.12,54550.0,conventional,2016
2016-03-27,1.14,50651.69,conventional,2016
2016-03-20,1.15,51414.29,conventional,2016
2016-03-13,1.05,61899.76,conventional,2016
2016-03-06,1.09,49718.76,conventional,2016
2016-02-28,1.05,53739.19,conventional,2016
2016-02-21,1.07,50506.6,conventional,2016
2016-02-14,1.0,52194.86,conventional,2016
2016-02-07,0.8,60211.46,conventional,2016
2016-01-31,0.95,43084.67,conventional,2016
2016-01-24,0.92,53618.46,conventional,2016
2016-01-17,0.98,43493.03,conventional,2016
2016-01-10,0.95,50533.3,conventional,2016
2016-01-03,0.96,41673.57,conventional,2016
2016-12-25,1.22,87253.42,conventional,2016
2016-12-18,1.18,73207.52,conventional,2016
2016-12-11,1.09,96473.13,conventional,2016
2016-12-04,1.27,67168.02,conventional,2016
2016-11-27,1.1,57319.76,conventional,2016
2016-11-20,1.13,58079.74,conventional,2016
2016-11-13,1.82,64297.63,conventional,2016
2016-11-06,2.07,59042.39,conventional,2016
2016-10-30,2.07,54407.2,conventional,2016
2016-10-23,1.84,65255.52,conventional,2016
2016-10-16,1.8,71399.98,conventional,2016
2016-10-09,1.82,71002.86,conventional,2016
2016-10-02,1.83,69708.54,conventional,2016
2016-09-25,1.8,76580.15,conventional,2016
2016-09-18,1.7,87579.67,conventional,2016
2016-09-11,1.67,99813.79,conventional,2016
2016-09-04,1.6,85223.46,conventional,2016
2016-08-28,1.6,100013.33,conventional,2016
2016-08-21,1.63,105728.86,conventional,2016
2016-08-14,1.67,102416.27,conventional,2016
2016-08-07,1.68,115222.87,conventional,2016
2016-07-31,1.68,105614.94,conventional,2016
2016-07-24,1.66,120606.92,conventional,2016
2016-07-17,1.51,139482.79,conventional,2016
2016-07-10,1.53,127546.22,conventional,2016
2016-07-03,1.23,149294.73,conventional,2016
2016-06-26,1.18,120603.83,conventional,2016
2016-06-19,1.2,103646.95,conventional,2016
2016-06-12,1.3,101084.18,conventional,2016
2016-06-05,1.2,101565.6,conventional,2016
2016-05-29,1.15,133790.81,conventional,2016
2016-05-22,1.11,130127.26,conventional,2016
2016-05-15,1.04,114084.93,conventional,2016
2016-05-08,0.97,145940.1,conventional,2016
2016-05-01,1.0,107823.24,conventional,2016
2016-04-24,1.08,101521.49,conventional,2016
2016-04-17,1.08,108693.54,conventional,2016
2016-04-10,1.11,102558.9,conventional,2016
2016-04-03,1.15,79443.89,conventional,2016
2016-03-27,0.9,99573.02,conventional,2016
2016-03-20,1.11,97127.74,conventional,2016
2016-03-13,1.0,88620.56,conventional,2016
2016-03-06,1.13,87829.53,conventional,2016
2016-02-28,1.15,92680.33,conventional,2016
2016-02-21,1.09,103715.1,conventional,2016
2016-02-14,1.0,125171.13,conventional,2016
2016-02-07,0.82,151635.74,conventional,2016
2016-01-31,1.12,93310.7,conventional,2016
2016-01-24,1.01,90661.34,conventional,2016
2016-01-17,1.11,103379.39,conventional,2016
2016-01-10,1.08,122380.7,conventional,2016
2016-01-03,0.93,113924.91,conventional,2016
2016-12-25,0.82,171021.51,conventional,2016
2016-12-18,0.99,112586.99,conventional,2016
2016-12-11,0.77,163273.91,conventional,2016
2016-12-04,0.7,218535.89,conventional,2016
2016-11-27,1.09,104697.6,conventional,2016
2016-11-20,0.98,153899.48,conventional,2016
2016-11-13,1.07,153091.07,conventional,2016
2016-11-06,1.08,143431.35,conventional,2016
2016-10-30,1.02,149323.28,conventional,2016
2016-10-23,0.96,175195.0,conventional,2016
2016-10-16,1.07,149403.66,conventional,2016
2016-10-09,1.01,171435.07,conventional,2016
2016-10-02,1.03,170316.25,conventional,2016
2016-09-25,1.09,151437.79,conventional,2016
2016-09-18,0.96,168419.37,conventional,2016
2016-09-11,1.04,137723.06,conventional,2016
2016-09-04,1.12,128570.23,conventional,2016
2016-08-28,1.13,126954.22,conventional,2016
2016-08-21,1.07,132131.58,conventional,2016
2016-08-14,1.03,140908.88,conventional,2016
2016-08-07,1.03,127786.48,conventional,2016
2016-07-31,1.07,116617.91,conventional,2016
2016-07-24,1.1,119310.61,conventional,2016
2016-07-17,1.05,132003.19,conventional,2016
2016-07-10,1.06,106448.31,conventional,2016
2016-07-03,0.84,150873.57,conventional,2016
2016-06-26,0.92,104203.73,conventional,2016
2016-06-19,0.91,135924.78,conventional,2016
2016-06-12,1.05,72784.42,conventional,2016
2016-06-05,0.85,107779.99,conventional,2016
2016-05-29,0.84,92179.11,conventional,2016
2016-05-22,0.82,95334.18,conventional,2016
2016-05-15,0.88,73747.47,conventional,2016
2016-05-08,0.86,108920.28,conventional,2016
2016-05-01,0.94,63838.87,conventional,2016
2016-04-24,0.94,63021.68,conventional,2016
2016-04-17,0.93,58377.15,conventional,2016
2016-04-10,0.89,71862.08,conventional,2016
2016-04-03,0.89,66924.01,conventional,2016
2016-03-27,0.9,74729.97,conventional,2016
2016-03-20,0.9,73298.71,conventional,2016
2016-03-13,0.88,73399.04,conventional,2016
2016-03-06,0.85,77342.64,conventional,2016
2016-02-28,0.87,77972.58,conventional,2016
2016-02-21,0.86,63988.52,conventional,2016
2016-02-14,0.86,72929.5,conventional,2016
2016-02-07,0.81,89909.05,conventional,2016
2016-01-31,0.94,53550.02,conventional,2016
2016-01-24,0.89,71394.02,conventional,2016
2016-01-17,0.86,75574.37,conventional,2016
2016-01-10,0.92,57217.17,conventional,2016
2016-01-03,0.9,51550.99,conventional,2016
2016-12-25,1.07,56576.06,conventional,2016
2016-12-18,1.06,41403.48,conventional,2016
2016-12-11,0.98,44057.56,conventional,2016
2016-12-04,0.84,81232.04,conventional,2016
2016-11-27,1.1,55357.68,conventional,2016
2016-11-20,1.33,44675.58,conventional,2016
2016-11-13,1.38,36228.89,conventional,2016
2016-11-06,1.41,33976.41,conventional,2016
2016-10-30,1.1,45753.14,conventional,2016
2016-10-23,1.11,48812.02,conventional,2016
2016-10-16,1.31,45421.2,conventional,2016
2016-10-09,1.33,40026.9,conventional,2016
2016-10-02,1.3,41422.05,conventional,2016
2016-09-25,1.14,42089.48,conventional,2016
2016-09-18,1.07,52966.15,conventional,2016
2016-09-11,1.06,60118.14,conventional,2016
2016-09-04,1.06,56572.91,conventional,2016
2016-08-28,1.07,60631.82,conventional,2016
2016-08-21,1.2,48373.79,conventional,2016
2016-08-14,1.17,57414.27,conventional,2016
2016-08-07,1.18,52167.95,conventional,2016
2016-07-31,1.21,46239.22,conventional,2016
2016-07-24,1.15,59311.01,conventional,2016
2016-07-17,1.18,46571.69,conventional,2016
2016-07-10,1.06,48833.51,conventional,2016
2016-07-03,0.94,71026.24,conventional,2016
2016-06-26,1.04,54316.38,conventional,2016
2016-06-19,1.13,55966.92,conventional,2016
2016-06-12,1.13,58052.24,conventional,2016
2016-06-05,1.07,47750.39,conventional,2016
2016-05-29,0.93,61912.03,conventional,2016
